,EV,TS,P,Type,E1,D3,time1
29741,5877,900001,100000,74032,0.0003237450626,0.000323745,10354.71787
29760,93527,900001,100000,74032,2.366585962e-05,2.36659e-05,20571.18318
29762,26335,1200001,100000,74032,0.0003565729844,0.000356573,3157.564622
29765,36767,800001,100000,74032,0.0003360421534,0.000532697,8104.636452
29766,52193,700001,100000,74032,0.0003294503363,0.00032945,4347.376327
29769,88247,600001,100000,74032,0.0002511791108,0.000251179,6832.86837
29776,52194,700001,100000,74032,3.364069404e-05,3.36407e-05,6668.914215
29785,31454,600001,100000,71032,0.0001707732185,0.000170773,3253.990083
29792,98644,600001,100000,73032,0.0002593540724,0.000259354,3862.841718
29793,16299,500001,100000,71032,0.000455998375,0.000455998,19158.61892
29807,5880,1000001,100000,74032,0.001284649551,0.00128465,10344.6827
29810,52195,600001,100000,74032,0.0002756069066,0.000275607,2614.138148
29818,57388,700001,100000,74032,0.0001020938463,0.000102094,16758.13272
29820,41989,900001,100000,74032,0.0001563761565,0.000156376,12067.15599
29827,47271,500001,100000,71032,2.850707095e-05,2.85071e-05,8321.724819
29834,83181,1400001,100000,74032,0.001877809327,0.00187781,4779.700071
29835,11080,500001,100000,74032,0.0001025629441,0.000102563,14349.53518
29869,78060,400001,100000,75032,1.793011178e-05,1.79301e-05,6972.104682
29877,72834,500001,100000,74032,0.0001115591008,0.000538815,10432.72526
29879,36771,1100001,100000,74032,0.0006200329784,0.000620033,41759.56791
29892,52198,600001,100000,74032,0.0007898028708,0.000789803,7106.099284
29900,11081,500001,100000,74032,7.877719871e-05,7.87772e-05,5232.635934
29905,62538,1300001,100000,74032,0.0001066138576,0.00018061,17232.87606
29917,72835,800001,100000,74032,0.0001903894409,0.000190389,5480.710031
29925,57392,700001,100000,74032,0.0001006128322,0.000100613,19383.12092
29951,47288,500001,100000,74032,7.301639709e-05,7.30164e-05,2742.008824
29954,72836,800001,100000,74032,0.0005838414585,0.000583841,7184.436575
29956,88249,800001,100000,74032,0.0003229390984,0.000322939,10206.78069
29968,31461,1100001,100000,74032,0.0008546652979,0.000854665,2332.079075
29970,16302,500001,100000,74032,7.536746945e-05,7.53675e-05,22761.37965
29976,36773,900001,100000,74032,0.0002173834819,0.000217383,18266.89944
29984,764,700001,100000,71032,0.001104930543,0.00110493,15133.22861
29989,98645,1100001,100000,74032,0.0004225841122,0.000721855,7690.254122
29997,93537,800001,100000,74032,0.0008652325945,0.000865233,7690.596339
30002,62540,1100001,100000,73032,0.0005705941122,0.000570594,6391.006532
30005,72838,500001,100000,74032,4.906390237e-05,4.90639e-05,12378.11966
30012,72840,900001,100000,74032,0.0002404850282,0.000240485,1974.818163
30014,78063,800001,100000,74032,0.0004963245734,0.000496325,6453.031725
30018,21156,700001,100000,71032,0.0001000048482,0.000100005,5916.503628
30027,11084,600001,100000,73032,4.303175697e-05,4.30318e-05,50457.00494
30035,16305,900001,100000,77032,0.0007465789265,0.000746579,4836.332698
30045,88250,700001,100000,74032,0.0005749375437,0.000574938,12451.82956
30060,21157,700001,100000,71032,0.0001183887007,0.000118389,19940.70334
30080,11092,700001,100000,73032,0.0002801733898,0.000280173,1431.11457
30084,72841,200001,100000,71032,0.0004168821885,0.000416882,2057.536849
30101,72842,800001,100000,71032,8.689225868e-05,8.68923e-05,5180.367602
30113,52199,1300001,100000,74032,0.0001200109072,0.000120011,31753.37424
30122,57397,700001,100000,74032,0.0001115878814,0.000111588,15348.35918
30126,21160,600001,100000,73032,0.0002296450593,0.000229645,6314.198335
30131,62542,500001,100000,75032,7.714182407e-05,7.71418e-05,6774.033552
30138,72844,900001,100000,74032,0.0003368697042,0.00033687,6694.122022
30139,88251,600001,100000,74032,4.048463154e-05,4.04846e-05,13443.53634
30142,11095,1100001,100000,71032,0.0004652855133,0.000465286,7209.828042
30144,78064,800001,100000,74032,9.131347884e-05,9.13135e-05,1309.007445
30148,47290,700001,100000,75032,0.0001669647663,0.000166965,8785.099982
30165,98646,600001,100000,74032,7.024413773e-05,7.02441e-05,6721.366753
30175,36775,600001,100000,74032,0.0002512522643,0.000251252,2129.74477
30178,26340,900001,100000,71032,2.845361635e-05,2.84536e-05,33601.86703
30195,98651,800001,100000,74032,0.0002188080522,0.000218808,594.2039703
30233,62545,600001,100000,71032,0.0002472758256,0.000247276,7842.33046
30235,21161,700001,100000,74032,0.0003793073271,0.000379307,13054.45667
30238,770,500001,100000,74032,2.982351887e-05,2.98235e-05,3817.219828
30244,57398,900001,100000,74032,0.001021225226,0.00102123,2352.009413
30253,41993,300001,100000,71032,0.0004171915525,0.000417192,10195.1909
30254,88258,1400001,100000,74032,0.0006813178939,0.000681318,75597.80719
30256,93548,900001,100000,74032,0.001144692587,0.00114469,12074.1373
30257,67615,800001,100000,74032,0.0005384837426,0.000538484,20312.52991
30258,52201,200001,100000,75032,0.0002989422371,0.000298942,24747.67501
30270,16306,900001,100000,71032,3.403620812e-05,3.40362e-05,2331.003792
30274,31464,1000001,100000,71032,0.0001362896844,0.00013629,18725.00944
30277,52203,500001,100000,75032,1.253425127e-05,1.25343e-05,16474.66447
30283,776,1000001,100000,71032,0.0004739191723,0.000473919,29875.78301
30285,47295,600001,100000,74032,0.0001241037421,0.000124104,11593.45348
30286,41995,700001,100000,71032,7.417820883e-05,7.41782e-05,9465.054874
30300,78069,800001,100000,74032,0.0003965636728,0.000396564,12270.07023
30301,62547,1100001,100000,74032,0.0007251225301,0.000725123,2896.875735
30328,36791,900001,100000,74032,0.0003544020215,0.000354402,8052.357329
30334,47299,1000001,100000,71032,0.0004100728137,0.000410073,3076.554062
30336,5881,300001,100000,74032,0.0007526235344,0.000752624,21517.18619
30343,5882,1100001,100000,71032,0.0002070111082,0.000207011,34396.57981
30344,72848,700001,100000,71032,2.237784094e-05,2.23778e-05,1232.042956
30349,41996,900001,100000,74032,0.000756182491,0.000756182,3068.299368
30351,98654,800001,100000,74032,0.0001831701922,0.00018317,27433.81578
30357,36795,500001,100000,71032,2.362340253e-05,2.36234e-05,7539.835909
30358,779,500001,100000,71032,0.0002497042707,0.000249704,3685.141856
30376,52204,800001,100000,74032,8.40888223e-05,8.40888e-05,528.7767442
30378,93555,1100001,100000,74032,8.618350408e-06,8.61835e-06,55546.291
30384,88281,500001,100000,71032,0.0002467650134,0.000461596,3203.351718
30387,42001,600001,100000,74032,5.151030378e-05,5.15103e-05,5058.149234
30391,57402,800001,100000,74032,0.0006881302611,0.00068813,245.5787223
30395,42002,500001,100000,75032,0.0001093099308,0.00010931,2273.251453
30415,72852,1100001,100000,74032,0.000346166589,0.000346167,15551.015
30416,83182,1100001,100000,74032,0.0002773093243,0.000277309,3824.899662
30421,93558,800001,100000,75032,0.0002589538503,0.000258954,4265.749809
30422,31467,600001,100000,71032,7.17320033e-05,0.000109894,13639.43584
30426,11097,1400001,100000,74032,0.0002117869789,0.000211787,455.3702029
30427,36796,700001,100000,71032,0.0004767873496,0.000476787,2318.104212
30429,26341,200001,100000,71032,0.0004233882809,0.000423388,785.403926
30434,21165,200001,100000,75032,0.0003079527691,0.000307953,15800.24113
30436,98656,700001,100000,75032,0.0003353118819,0.000335312,14861.16487
30441,52215,900001,100000,74032,0.002313808594,0.00231381,3283.704824
30444,790,800001,100000,74032,0.0002336885513,0.000233689,12139.68893
30445,31469,600001,100000,74032,8.370482909e-06,8.37048e-06,39789.98802
30451,26343,800001,100000,71032,0.0002593469634,0.00102242,1749.234921
30454,88284,600001,100000,74032,8.943742922e-06,8.94374e-06,1811.639193
30467,47300,900001,100000,74032,6.828090755e-05,6.82809e-05,53.80140768
30476,83186,800001,100000,75032,0.0002807344139,0.000280734,21461.24979
30485,52216,800001,100000,71032,0.0002616152733,0.00104497,7871.504011
30488,16307,1000001,100000,74032,0.0007593562383,0.000759356,11871.1772
30507,31474,800001,100000,74032,0.0002313496849,0.00023135,2954.494748
30511,67619,700001,100000,74032,0.0005115756769,0.000511576,11219.84148
30518,42003,900001,100000,71032,0.0003233876415,0.000323388,9613.974852
30528,62548,1000001,100000,74032,0.0005629815311,0.000562982,10763.94104
30530,98659,200001,100000,71032,0.0004073336427,0.000407334,7595.517452
30535,72857,500001,100000,75032,0.0002222531464,0.000222253,1488.715379
30539,5883,600001,100000,74032,0.0002714277445,0.000271428,17097.79142
30543,47305,700001,100000,74032,0.0001031275333,0.000103128,738.6960219
30550,5886,600001,100000,73032,1.537630805e-05,1.53763e-05,9422.745663
30552,98660,900001,100000,74032,0.0007497565831,0.000749757,892.4657065
30594,67624,1100001,100000,74032,0.0003212448027,0.000321245,3834.546969
30603,88286,800001,100000,71032,8.333210793e-05,8.33321e-05,39874.01127
30606,57408,600001,100000,74032,0.000138844341,0.000138844,14348.16863
30615,5889,800001,100000,74032,0.0001172837513,0.000117284,12260.00911
30621,797,400001,100000,74032,7.228367213e-06,7.22837e-06,21913.84448
30633,78071,700001,100000,74032,0.0003059322262,0.000305932,901.8508251
30634,52218,800001,100000,71032,0.0001500547347,0.000150055,7661.920412
30647,72859,600001,100000,71032,3.015684589e-05,3.01568e-05,10900.97954
30650,42006,700001,100000,74032,0.000657753645,0.000995754,4139.849206
30654,47311,300001,100000,75032,0.0003047331123,0.000304733,18362.94805
30673,93561,1100001,100000,73032,6.985988797e-05,6.98599e-05,39503.9593
30675,47314,1200001,100000,74032,0.001485840742,0.00148584,8895.845131
30679,31475,800001,100000,74032,0.0003706132285,0.000370613,29864.17796
30695,98663,600001,100000,73032,0.0002893609121,0.000289361,3891.080789
30703,11103,700001,100000,74032,0.0003687844693,0.000368784,13085.58895
30708,72862,1100001,100000,74032,4.868116182e-06,4.86812e-06,15994.49162
30713,31477,800001,100000,73032,0.0004804948924,0.000480495,21173.15707
30718,16311,1500001,100000,74032,4.520356873e-05,4.52036e-05,3758.550916
30719,42008,400001,100000,71032,0.0003793906326,0.000379391,5855.833044
30728,52219,700001,100000,71032,0.0001021168889,0.000102117,12157.55994
30730,5892,700001,100000,74032,0.0004730850516,0.000811616,14606.38727
30737,78073,400001,100000,74032,5.714691738e-05,5.71469e-05,26398.04828
30742,57414,700001,100000,74032,0.0002353965672,0.000735246,9770.55108
30760,72865,600001,100000,74032,0.0002070012079,0.000207001,5394.008133
